128.26,49.6,8,16
127.87,49.31,7,16
127.4,49.04,7,16
126.92,48.76,7,16
126.45,48.49,7,16
125.97,48.22,7,16
125.5,47.97,7,16
125.04,47.75,7,16
124.58,47.53,7,16
124.12,47.31,7,16
123.66,47.13,8,16
129.96,47.63,8,16
130.25,47.16,8,16
129.67,48.09,8,16
130.55,46.73,8,16
129.37,48.55,8,16
130.86,46.32,8,16
129.08,49.01,8,16
131.17,45.92,8,16
128.79,49.47,8,16
128.57,49.91,8,16
128.35,49.97,8,16
127.96,49.67,7,16
127.49,49.4,7,16
127.01,49.13,7,16
126.54,48.86,7,16
126.06,48.59,7,16
125.59,48.31,7,16
125.12,48.07,7,16
124.66,47.85,7,16
124.2,47.63,7,16
123.73,47.4,7,16
123.28,47.22,8,16
130.34,47.53,8,16
130.05,47.99,8,16
130.64,47.07,8,16
129.76,48.45,8,16
130.94,46.63,8,16
129.46,48.91,8,16
131.24,46.22,8,16
129.17,49.38,8,16
131.56,45.86,8,16
128.88,49.84,8,16
128.66,50.28,8,16
128.44,50.33,8,16
128.05,50.04,7,16
127.58,49.77,7,16
127.1,49.5,7,16
126.63,49.22,7,16
126.15,48.95,7,16
125.68,48.68,7,16
125.2,48.41,7,16
124.74,48.16,7,16
124.27,47.94,7,16
123.81,47.72,7,16
123.35,47.5,8,16
122.9,47.32,8,16
130.43,47.9,8,16
130.73,47.44,8,16
130.14,48.36,8,16
131.02,46.97,8,16
129.85,48.82,8,16
131.32,46.54,8,16
129.55,49.28,8,16
131.62,46.13,8,16
129.26,49.74,8,16
131.88,45.78,8,16
128.97,50.2,8,16
128.76,50.65,8,16
128.53,50.7,8,16
128.14,50.41,7,16
127.67,50.14,7,16
127.19,49.86,7,16
126.72,49.59,7,16
126.24,49.32,7,16
125.77,49.05,7,16
125.29,48.78,7,16
124.82,48.5,7,16
124.35,48.26,7,16
123.89,48.04,7,16
123.43,47.82,8,16
122.96,47.59,8,16
122.51,47.41,8,16
130.82,47.8,8,16
130.52,48.26,8,16
131.11,47.34,8,16
130.23,48.73,8,16
131.4,46.88,8,16
129.94,49.19,8,16
131.7,46.44,8,16
129.64,49.65,8,16
132,46,8,16
129.35,50.11,8,16
129.06,50.57,8,16
128.84,50.98,8,16
128.61,51.01,8,16
128.23,50.77,7,16
127.76,50.5,7,16
127.28,50.23,7,16
126.81,49.96,7,16
126.33,49.69,7,16
125.86,49.41,7,16
125.38,49.14,7,16
124.91,48.87,7,15
124.44,48.6,7,15
123.97,48.35,7,16
123.5,48.13,7,16
123.04,47.91,8,16
122.58,47.69,8,16
122.13,47.5,8,17
130.91,48.17,8,16
131.2,47.71,8,16
130.61,48.63,8,16
131.49,47.25,8,16
130.32,49.09,8,16
131.79,46.79,8,16
130.03,49.55,8,16
132.09,46.35,8,16
129.73,50.01,8,16
132.38,45.89,8,16
129.44,50.48,8,16
129.15,50.93,8,16
128.31,51.08,7,16
127.85,50.87,7,16
127.37,50.6,7,16
126.9,50.33,7,16
126.42,50.05,7,16
125.95,49.78,7,16
125.47,49.51,7,16
125,49.24,7,15
124.53,48.97,7,15
124.05,48.69,7,16
123.58,48.45,7,16
123.12,48.23,8,16
122.66,48,8,16
122.2,47.78,8,17
121.74,47.6,9,17
131.29,48.08,8,16
131,48.54,8,16
131.58,47.61,8,16
130.7,49,8,16
131.88,47.15,8,16
130.41,49.46,8,16
132.17,46.69,8,16
130.12,49.92,8,16
132.47,46.26,8,16
129.82,50.38,8,16
132.77,45.83,8,16
129.53,50.82,8,16
127.92,51.17,7,16
127.46,50.96,7,16
126.99,50.69,7,16
126.51,50.42,7,16
126.04,50.15,7,16
125.57,49.88,7,16
125.09,49.6,7,15
124.62,49.33,7,15
124.14,49.06,7,15
123.67,48.79,7,16
123.2,48.54,8,16
122.74,48.32,8,16
122.27,48.1,8,16
121.81,47.88,8,17
121.36,47.69,9,18
131.38,48.44,8,16
131.67,47.98,8,16
131.09,48.9,8,16
131.97,47.52,8,16
130.79,49.36,8,16
132.26,47.06,8,16
130.5,49.83,8,16
132.55,46.6,8,16
130.21,50.29,8,16
132.85,46.16,8,16
129.9,50.69,8,16
133.16,45.77,8,16
129.64,51.01,8,16
127.54,51.27,7,16
127.08,51.06,7,16
126.6,50.79,7,16
126.13,50.51,7,16
125.66,50.24,7,16
125.18,49.97,7,16
124.71,49.7,7,15
124.23,49.43,7,15
123.76,49.15,7,16
123.28,48.88,7,16
122.81,48.64,8,16
122.35,48.42,8,16
121.89,48.19,8,17
121.43,47.97,9,18
120.98,47.79,9,19
131.76,48.35,8,16
131.47,48.81,8,16
132.06,47.89,8,16
131.18,49.27,8,16
132.35,47.42,8,16
130.88,49.73,8,16
132.64,46.96,8,16
130.59,50.19,8,16
132.94,46.5,8,16
130.28,50.59,8,16
133.24,46.07,8,16
129.96,50.93,8,16
133.48,45.69,8,16
127.15,51.36,7,16
126.7,51.15,7,16
126.22,50.88,7,16
125.75,50.61,7,16
125.27,50.34,7,16
124.8,50.07,7,15
124.32,49.79,7,15
123.85,49.52,7,16
123.37,49.25,7,16
122.9,48.98,8,16
122.43,48.73,8,16
121.97,48.51,8,17
121.51,48.29,9,18
121.04,48.07,9,19
120.59,47.88,10,20
131.85,48.71,8,16
132.15,48.25,8,16
131.56,49.18,8,16
132.44,47.79,8,16
131.27,49.64,8,16
132.73,47.33,8,16
130.98,50.1,8,16
133.03,46.87,8,16
130.67,50.5,8,16
133.32,46.41,8,16
130.35,50.87,8,16
133.61,45.93,8,16
126.77,51.46,7,16
126.31,51.25,7,16
125.84,50.98,7,16
125.36,50.7,7,16
124.89,50.43,7,16
124.41,50.16,7,16
123.94,49.89,7,16
123.46,49.62,7,16
122.99,49.34,8,16
122.51,49.07,8,16
122.05,48.83,8,17
121.58,48.6,8,17
121.12,48.38,9,18
120.66,48.16,10,20
120.21,47.98,11,21
132.24,48.62,8,16
131.95,49.08,8,16
132.53,48.16,8,16
131.65,49.54,8,16
132.82,47.7,8,16
131.36,50,8,16
133.12,47.24,8,16
131.05,50.4,8,16
133.41,46.77,8,16
130.74,50.81,8,16
133.7,46.31,8,16
133.99,45.81,8,16
126.39,51.55,7,16
125.93,51.34,7,16
125.45,51.07,7,16
124.98,50.8,7,16
124.5,50.53,7,16
124.03,50.25,7,16
123.55,49.98,7,16
123.08,49.71,8,16
122.6,49.44,8,16
122.13,49.17,8,16
121.66,48.92,8,17
121.2,48.7,9,18
120.74,48.48,9,19
120.28,48.26,10,21
119.82,48.07,11,23
132.33,48.99,8,16
132.62,48.52,8,16
132.04,49.45,8,16
132.92,48.06,8,16
131.74,49.91,8,16
133.21,47.6,8,16
131.43,50.31,8,16
133.5,47.14,8,16
131.14,50.75,8,16
133.79,46.68,8,16
134.09,46.22,8,16
134.38,45.75,8,16
126,51.65,7,16
125.54,51.44,7,16
125.07,51.17,7,16
124.59,50.89,7,16
124.12,50.62,7,16
123.64,50.35,7,16
123.17,50.08,8,16
122.69,49.81,8,16
122.22,49.53,8,16
121.75,49.26,8,17
121.28,49.02,9,18
120.82,48.79,9,19
120.35,48.57,10,20
119.89,48.35,11,22
119.44,48.17,12,24
132.71,48.89,8,16
132.42,49.35,8,16
133.01,48.43,8,16
132.13,49.81,8,16
133.3,47.97,8,16
131.82,50.21,8,16
133.59,47.51,8,16
131.51,50.64,8,16
133.89,47.05,8,16
134.18,46.58,8,16
134.47,46.12,8,16
134.77,45.68,8,16
125.62,51.74,7,16
125.16,51.53,7,16
124.68,51.26,7,16
124.21,50.99,7,16
123.73,50.72,8,16
123.26,50.44,8,16
122.79,50.17,8,16
122.31,49.9,8,16
121.84,49.63,8,17
121.36,49.36,8,17
120.89,49.11,9,18
120.43,48.89,10,19
119.97,48.67,11,21
119.51,48.45,12,23
119.05,48.26,13,26
132.8,49.26,8,16
133.1,48.8,8,16
132.51,49.72,8,16
133.39,48.34,8,16
132.2,50.12,8,16
133.68,47.87,8,16
131.89,50.51,8,16
133.98,47.41,8,16
131.64,50.87,8,16
134.27,46.95,8,16
134.56,46.49,8,16
134.86,46.03,8,16
135.16,45.62,8,16
125.23,51.84,7,16
124.77,51.63,7,16
124.3,51.35,7,16
123.83,51.08,8,16
123.35,50.81,8,16
122.88,50.54,8,16
122.4,50.27,8,16
121.93,50,8,17
121.45,49.72,8,17
120.98,49.45,9,18
120.51,49.2,9,19
120.05,48.98,10,20
119.59,48.76,11,22
119.12,48.54,12,24
118.75,48.38,13,27
133.19,49.16,8,16
132.89,49.62,8,16
133.48,48.7,8,16
132.58,50.02,8,16
133.77,48.24,8,16
132.27,50.41,8,16
134.07,47.78,8,16
131.96,50.8,8,16
134.36,47.32,8,16
134.65,46.86,8,16
134.95,46.4,8,16
135.24,45.93,8,16
135.48,45.55,8,16
124.85,51.93,7,16
124.39,51.72,8,16
123.92,51.45,8,16
123.44,51.18,8,16
122.97,50.91,8,16
122.49,50.63,8,17
122.02,50.36,8,17
121.54,50.09,8,17
121.07,49.82,9,18
120.59,49.55,9,19
120.12,49.3,10,20
119.66,49.08,11,21
119.2,48.86,12,23
118.81,48.62,13,25
118.56,48.49,14,27
118.69,48.28,14,27
133.28,49.53,8,16
133.57,49.07,8,16
132.97,49.93,8,16
133.86,48.61,8,16
132.66,50.32,8,16
134.16,48.15,8,16
132.35,50.74,8,16
134.45,47.69,8,16
134.74,47.22,8,16
135.04,46.76,8,16
135.33,46.3,8,16
135.61,45.8,8,16
124.47,52.03,8,16
124.01,51.82,8,16
123.53,51.54,8,16
123.06,51.27,8,16
122.58,51,8,17
122.11,50.73,8,17
121.63,50.46,8,17
121.16,50.18,9,18
120.68,49.91,9,19
120.21,49.64,10,19
119.74,49.39,10,21
119.28,49.17,11,22
118.89,48.93,12,24
118.57,48.68,13,26
118.5,48.38,14,28
133.66,49.44,8,16
133.35,49.83,8,16
133.95,48.97,8,16
133.04,50.22,8,16
134.25,48.51,8,16
132.75,50.68,8,16
134.54,48.05,8,16
134.83,47.59,8,16
135.13,47.13,8,16
135.42,46.67,8,16
135.71,46.21,8,16
135.99,45.69,8,16
124.08,52.12,8,16
123.62,51.91,8,16
123.15,51.64,8,17
122.67,51.37,8,17
122.2,51.1,8,17
121.72,50.82,9,18
121.25,50.55,9,18
120.77,50.28,9,19
120.3,50.01,9,19
119.82,49.74,10,20
119.36,49.49,11,21
118.97,49.25,11,23
118.64,48.99,12,25
118.33,48.74,13,27
118.26,48.46,14,28
133.74,49.74,8,16
134.04,49.34,8,16
133.42,50.13,8,16
134.34,48.88,8,16
133.14,50.62,8,16
134.63,48.42,8,16
134.92,47.96,8,16
135.22,47.5,8,16
135.51,47.03,8,16
135.8,46.57,8,16
136.1,46.11,8,16
136.31,45.64,8,16
123.7,52.22,8,16
123.24,52.01,8,17
122.76,51.73,8,17
122.29,51.46,8,17
121.81,51.19,9,18
121.34,50.92,9,18
120.86,50.65,9,19
120.39,50.37,10,19
119.92,50.1,10,20
119.44,49.83,10,21
119.04,49.57,11,22
118.72,49.31,12,23
118.41,49.05,13,25
118.01,48.82,14,28
117.94,48.54,15,29
134.12,49.65,8,16
133.81,50.03,8,16
134.43,49.25,8,16
133.53,50.55,8,16
134.72,48.79,8,16
135.01,48.32,8,16
135.31,47.86,8,16
135.6,47.4,8,16
135.89,46.94,8,16
136.19,46.48,8,16
136.45,46.02,8,16
136.55,45.6,8,16
123.31,52.31,8,17
122.85,52.1,8,17
122.38,51.83,9,18
121.9,51.56,9,18
121.43,51.28,9,19
120.95,51.01,9,19
120.48,50.74,10,20
120.01,50.47,10,20
119.53,50.2,10,21
119.13,49.91,11,22
118.8,49.63,11,23
118.49,49.37,12,24
118.09,49.13,13,26
117.62,48.91,14,29
117.55,48.63,15,30
134.19,49.94,8,16
134.5,49.55,8,16
133.91,50.44,8,16
134.81,49.15,8,16
135.1,48.69,8,16
135.4,48.23,8,16
135.69,47.77,8,16
135.98,47.31,8,16
136.28,46.85,8,16
136.58,46.38,8,16
136.64,45.91,8,16
122.93,52.41,8,17
122.47,52.2,9,18
121.99,51.92,9,18
121.52,51.65,9,19
121.05,51.38,10,20
120.57,51.11,10,20
120.1,50.84,10,21
119.62,50.56,10,21
119.22,50.27,11,21
118.88,49.97,11,22
118.56,49.68,12,23
118.16,49.45,12,25
117.7,49.23,14,27
117.27,49,15,30
117.2,48.72,16,31
134.57,49.84,8,16
134.28,50.3,8,16
134.89,49.46,8,16
134.04,50.7,8,16
135.2,49.06,8,16
135.49,48.6,8,16
135.78,48.13,8,16
136.07,47.67,8,16
136.37,47.21,8,16
136.65,46.75,8,16
122.54,52.5,9,18
122.09,52.29,9,19
121.61,52.02,10,19
121.14,51.75,10,20
120.66,51.47,10,21
120.19,51.2,10,21
119.71,50.93,11,21
119.31,50.64,11,22
118.98,50.33,11,22
118.65,50.03,11,23
118.24,49.76,12,24
117.78,49.54,13,26
117.35,49.31,14,28
116.91,49.09,15,30
116.85,48.81,16,32
134.66,50.21,8,16
134.96,49.75,8,16
134.36,50.63,8,16
135.27,49.36,8,16
135.58,48.96,8,16
135.87,48.5,8,16
136.17,48.04,8,16
136.46,47.58,8,16
136.72,47.12,8,16
122.16,52.59,9,19
121.7,52.38,10,20
121.23,52.11,10,20
120.75,51.84,10,21
120.28,51.57,11,22
119.8,51.3,11,22
119.4,51.01,11,22
119.07,50.7,11,22
118.74,50.39,11,22
118.33,50.11,11,23
117.86,49.86,12,25
117.42,49.63,13,26
116.99,49.4,14,29
116.56,49.17,16,31
116.49,48.89,17,33
135.05,50.11,8,16
134.75,50.57,8,16
135.34,49.65,8,16
135.65,49.27,8,16
135.96,48.87,8,16
136.26,48.41,8,16
136.55,47.95,8,16
136.8,47.5,8,16
121.78,52.69,10,20
121.32,52.48,10,21
120.84,52.21,11,22
120.37,51.94,11,22
119.89,51.66,11,23
119.49,51.37,11,23
119.16,51.07,11,22
118.83,50.76,11,22
118.42,50.47,11,23
117.94,50.2,12,24
117.5,49.95,13,25
117.07,49.72,14,27
116.64,49.49,15,29
116.21,49.26,16,32
116.14,48.98,17,34
135.15,50.5,8,16
135.43,50.02,8,16
135.73,49.56,8,16
136.04,49.17,8,16
136.35,48.77,8,16
136.64,48.31,8,16
136.87,47.87,8,16
121.39,52.78,10,21
120.93,52.57,11,22
120.46,52.3,11,23
119.98,52.03,12,24
119.58,51.74,12,24
119.25,51.43,11,23
118.92,51.13,11,23
118.51,50.84,11,23
118.03,50.57,12,23
117.59,50.29,12,24
117.15,50.03,13,26
116.72,49.81,14,28
116.28,49.58,15,30
115.85,49.35,17,33
115.78,49.07,18,35
135.54,50.44,8,16
135.82,49.92,8,16
136.11,49.46,8,16
136.42,49.08,8,16
136.77,48.67,8,16
136.94,48.24,8,16
121.01,52.88,11,22
120.55,52.67,12,23
120.07,52.4,12,24
119.67,52.11,12,24
119.34,51.8,12,24
119.01,51.49,12,24
118.6,51.21,11,23
118.12,50.93,12,23
117.68,50.65,12,24
117.23,50.37,12,25
116.79,50.12,13,26
116.36,49.89,14,28
115.93,49.66,15,31
115.47,49.44,17,33
115.4,49.16,18,35
135.92,50.34,8,16
136.2,49.83,8,16
136.49,49.37,8,16
136.88,48.96,8,16
137.03,48.54,8,16
120.62,52.97,12,23
120.12,52.77,12,25
119.76,52.47,12,25
119.43,52.17,12,25
119.1,51.86,12,24
118.69,51.57,12,24
118.21,51.3,12,24
117.77,51.02,12,24
117.32,50.74,12,24
116.88,50.46,13,25
116.44,50.21,13,27
116.01,49.98,14,29
115.55,49.76,16,31
115.13,49.53,17,34
115.06,49.25,18,36
136.05,50.58,8,16
136.29,50.21,8,16
136.58,49.73,8,16
136.94,49.26,8,16
120.2,53.08,12,24
119.82,52.78,13,25
119.52,52.53,13,26
119.19,52.23,13,25
118.78,51.94,12,25
118.3,51.67,12,24
117.86,51.39,12,24
117.41,51.11,12,24
116.97,50.83,12,25
116.52,50.55,13,26
116.09,50.3,14,27
115.63,50.07,15,29
115.2,49.84,16,32
114.8,49.61,17,34
114.73,49.33,19,36
136.37,50.52,8,16
136.68,50.12,8,16
137.01,49.63,8,16
119.93,53.19,12,25
119.64,52.89,13,26
119.28,52.59,13,26
118.87,52.31,13,26
118.39,52.03,12,25
117.95,51.75,12,25
117.5,51.47,12,24
117.06,51.2,12,24
116.61,50.92,12,25
116.17,50.64,13,26
115.7,50.39,14,28
115.28,50.16,15,30
114.88,49.92,16,32
114.5,49.63,18,35
114.36,49.42,19,37
136.76,50.45,8,16
137.09,50.02,8,16
119.75,53.16,13,25
119.39,52.95,13,26
118.96,52.67,13,26
118.48,52.4,13,26
118.04,52.12,13,26
117.59,51.84,12,25
117.15,51.56,12,25
116.7,51.28,12,25
116.26,51,12,25
115.79,50.73,13,26
115.36,50.47,14,28
114.95,50.24,15,30
114.54,50.06,16,32
114.34,49.82,17,34
114.03,49.5,19,37
137.16,50.39,8,16
119.64,53.22,13,25
119.73,53.28,13,25
119.47,53.26,13,25
119.05,53.04,13,26
118.57,52.77,13,27
118.13,52.49,13,26
117.68,52.21,13,26
117.24,51.93,12,25
116.79,51.65,12,25
116.35,51.37,12,25
115.88,51.1,13,25
115.44,50.82,13,26
115.03,50.56,14,28
114.67,50.28,15,30
114.26,50.25,16,31
114.12,49.69,18,36
114.09,50.05,17,33
113.7,49.58,19,38
119.78,53.49,12,24
119.12,53.34,13,26
119.53,53.55,12,25
118.66,53.13,13,27
118.22,52.85,13,27
117.77,52.57,13,27
117.33,52.3,13,26
116.89,52.02,13,25
116.44,51.74,12,25
115.97,51.46,12,25
115.53,51.18,13,25
115.12,50.9,13,27
114.68,50.71,14,28
114.48,50.47,15,29
114,50.46,15,30
113.93,49.86,18,35
113.84,50.26,16,32
113.77,49.76,18,36
113.35,49.67,19,38
119.84,53.86,12,23
119.2,53.64,13,25
118.74,53.44,13,26
119.61,53.92,12,24
118.31,53.22,14,27
117.86,52.94,13,27
117.42,52.66,13,27
116.98,52.38,13,26
116.53,52.1,13,26
116.06,51.83,12,25
115.62,51.55,12,25
115.21,51.26,13,25
114.82,50.93,13,27
114.38,50.92,14,27
114.2,50.7,14,29
113.75,50.67,15,30
113.69,50.08,17,34
113.58,50.47,16,31
113.53,49.88,18,36
113,49.76,19,38
119.9,54.26,11,22
118.81,53.73,13,26
119.29,54,12,24
118.38,53.53,13,27
119.7,54.24,12,23
117.96,53.31,14,28
117.51,53.03,14,28
117.07,52.75,13,27
116.62,52.47,13,26
116.15,52.2,13,26
115.71,51.92,12,25
115.3,51.63,12,25
114.84,51.41,12,25
114.61,51.14,13,26
114.13,51.13,13,27
113.94,50.9,14,28
113.5,50.88,14,29
113.44,50.29,17,33
113.33,50.68,15,30
113.26,50.08,18,35
113.08,49.94,18,36
112.64,49.84,19,38
119.96,54.65,11,21
118.9,54.09,12,25
118.46,53.82,13,26
119.42,54.37,12,23
118.03,53.61,14,27
117.6,53.4,14,28
117.16,53.12,14,28
116.71,52.84,13,27
116.24,52.56,13,26
115.8,52.28,12,25
115.39,52,12,25
115,51.67,12,25
114.54,51.62,12,25
114.32,51.36,13,26
113.88,51.34,13,26
113.69,51.11,14,27
113.22,51.11,14,28
113.18,50.5,16,32
113.06,50.9,15,29
113.02,50.3,17,34
112.83,50.07,18,36
112.29,49.93,19,38
119.56,54.75,11,22
120.02,55.01,11,21
119,54.48,12,24
118.55,54.18,13,25
118.1,53.9,13,27
117.68,53.7,14,28
117.25,53.48,14,28
116.8,53.2,14,28
116.33,52.93,13,27
115.9,52.65,13,26
115.48,52.36,12,25
115.03,52.16,12,25
114.81,51.88,12,25
114.28,51.83,12,24
114.07,51.57,12,25
113.6,51.56,13,25
113.42,51.34,13,27
112.93,51.35,14,27
112.91,50.72,16,31
112.76,51.15,14,28
112.75,50.53,16,33
112.54,50.27,18,35
112.32,50.12,19,37
111.88,50.03,19,38
119.09,54.87,12,23
119.63,55.11,11,21
120.07,55.34,10,20
118.64,54.57,12,24
118.19,54.27,13,26
117.75,53.99,14,27
117.32,53.79,14,28
116.89,53.57,14,28
116.42,53.3,14,28
115.99,53.02,13,27
115.57,52.73,13,26
115.18,52.4,12,25
114.74,52.38,12,24
114.52,52.12,12,24
114.01,52.06,12,24
113.79,51.8,12,25
113.31,51.81,12,25
113.12,51.58,13,26
112.6,51.62,13,26
112.61,50.97,15,30
112.44,51.42,14,28
112.45,50.77,16,32
112.24,50.52,17,34
112.03,50.26,18,36
111.39,50.15,19,38
119.18,55.22,11,22
118.74,54.95,12,23
119.69,55.44,11,21
120.12,55.68,10,19
118.29,54.65,12,25
117.84,54.36,13,26
117.39,54.08,14,28
116.97,53.87,14,28
116.51,53.66,14,29
116.08,53.38,14,28
115.66,53.1,13,27
115.2,52.87,13,26
114.97,52.59,12,25
114.46,52.61,12,24
114.25,52.35,12,24
113.71,52.3,12,24
113.5,52.04,12,24
112.98,52.08,12,24
112.79,51.85,12,25
112.31,51.86,13,26
112.29,51.24,14,29
112.15,51.66,13,27
112.13,51.04,15,30
111.92,50.79,16,33
111.7,50.53,18,35
111.48,50.38,18,36
110.99,50.25,19,38
119.26,55.55,11,21
118.82,55.31,11,23
118.38,55.04,12,24
119.76,55.77,10,20
120.18,56,9,18
117.93,54.74,13,25
117.48,54.44,13,27
117.04,54.17,14,28
116.61,54,14,29
116.5,53.9,14,29
116.17,53.78,14,29
115.75,53.46,14,28
115.33,53.22,13,27
114.86,53.09,12,25
114.64,52.82,12,25
114.16,52.85,12,24
113.95,52.59,12,24
113.39,52.57,11,23
113.17,52.31,12,24
112.69,52.32,12,24
112.5,52.09,12,24
112.02,52.09,12,25
112,51.47,14,28
111.86,51.89,13,26
111.84,51.28,15,30
111.63,51.03,16,32
111.44,50.8,17,34
111.26,50.59,18,36
111.07,50.43,19,37
110.7,50.37,19,38
119.34,55.87,11,21
118.9,55.63,11,22
118.47,55.4,12,23
118.03,55.13,12,24
119.82,56.09,10,19
120.23,56.38,9,17
117.58,54.83,13,26
117.13,54.53,13,27
116.69,54.25,14,28
116.28,54.15,14,29
116.28,54.01,14,29
115.85,53.86,14,29
115.45,53.5,13,27
115.06,53.4,13,26
114.57,53.34,12,25
114.34,53.07,12,24
113.84,53.12,12,24
113.62,52.86,11,23
113.1,52.81,11,23
112.88,52.55,11,23
112.4,52.55,11,23
112.22,52.33,12,24
111.75,52.32,12,24
111.71,51.71,14,27
111.58,52.12,13,26
111.55,51.52,14,29
111.34,51.27,16,31
111.16,51.04,17,33
110.99,50.84,17,34
110.78,50.59,18,36
110.52,50.35,19,38
119.42,56.19,10,20
118.98,55.96,11,21
118.55,55.72,11,22
118.12,55.48,12,23
117.67,55.21,12,25
119.96,56.43,10,18
120.21,56.61,9,17
117.22,54.92,13,26
116.78,54.62,14,27
116.4,54.32,14,28
115.97,54.37,14,29
115.86,54.18,14,29
115.5,53.93,14,28
115.28,53.67,14,28
114.8,53.62,13,26
114.24,53.61,12,25
114.02,53.33,12,24
113.55,53.36,11,23
113.33,53.1,11,23
112.81,53.05,11,23
112.59,52.78,11,23
112.13,52.78,11,23
111.94,52.55,12,23
111.57,52.47,12,24
111.43,51.94,13,27
111.4,52.27,12,25
111.27,51.74,14,28
111.07,51.49,15,30
110.88,51.27,16,32
110.72,51.07,17,34
110.5,50.8,18,36
110.32,50.52,19,38
110.39,50.33,19,38
119.5,56.52,10,19
119.06,56.28,11,21
118.63,56.04,11,22
118.2,55.81,11,23
117.76,55.57,12,24
117.32,55.3,13,25
120.07,56.62,9,17
119.78,56.54,10,19
120.21,56.72,9,16
116.87,55,13,27
116.42,54.66,14,28
115.65,54.64,14,29
116.06,54.74,14,28
115.69,54.24,14,29
115.57,54.14,14,29
115.2,54.1,14,28
115.01,53.87,13,27
114.47,53.89,13,26
113.95,53.85,12,25
113.73,53.57,12,24
113.26,53.6,11,23
113.05,53.33,11,23
112.53,53.28,11,22
112.32,53.01,11,22
111.95,52.93,11,23
111.76,52.7,11,23
111.39,52.62,12,24
111.26,52.09,13,26
111.22,52.42,12,25
111.1,51.89,14,28
110.89,51.64,15,30
110.7,51.42,16,32
110.54,51.22,17,33
110.3,50.63,19,37
110.3,50.93,18,36
110.2,50.43,19,38
119.57,56.82,10,19
119.14,56.61,11,20
118.71,56.37,11,21
118.28,56.13,11,22
117.84,55.89,12,23
117.41,55.66,12,24
116.97,55.39,13,26
120.08,56.72,9,17
119.82,56.71,10,18
116.53,55.09,13,27
115.52,54.46,14,29
115.37,54.91,14,29
115.74,54.92,14,29
116.17,55.18,14,27
115.36,54.3,14,29
114.87,54.37,14,28
114.68,54.14,13,27
114.18,54.13,13,26
113.66,54.08,12,25
113.44,53.81,12,24
112.99,53.82,11,23
112.77,53.56,11,23
112.36,53.42,11,22
112.14,53.16,11,22
111.77,53.08,11,22
111.58,52.85,11,23
111.19,52.78,12,23
111.07,52.23,13,26
111.02,52.58,12,24
110.91,52.04,14,27
110.71,51.79,15,29
110.52,51.57,16,31
110.36,51.37,17,33
110.16,50.7,19,37
110.08,51.02,18,36
110,50.55,19,38
119.64,57.1,10,19
119.24,57,10,20
118.79,56.69,11,21
118.36,56.46,11,22
117.92,56.22,11,23
117.49,55.98,12,24
117.05,55.74,12,25
116.62,55.47,13,26
119.93,56.86,9,18
115.18,54.73,14,29
